Ticket.ID,Ticket.Created,Date.of.Issue,Time.of.Issue,Form,Method,Issue,Caller.ID.Number,Type.of.Call.or.Messge,Advertiser.Business.Number,Zip,Location..Center.point.of.the.Zip.Code.
1002342,05/26/2016 01:59:37 AM +0000,5/24/2016,11:09 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Abandoned Calls,860-430-8139,653,"CT 00653-1605
(17.992983, -66.898712)"
1000969,05/25/2016 05:49:47 PM +0000,5/25/2016,12:30 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),724-512-8022,Abandoned Calls,724-512-8022,33034,"FL 33034
(25.41006, -80.557416)"
1002391,05/26/2016 02:29:44 AM +0000,5/20/2016,8:28 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Abandoned Calls,860-519-8720,653,"CT 00653-1605
(17.992983, -66.898712)"
1002417,05/26/2016 02:41:54 AM +0000,5/18/2016,5:22 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Abandoned Calls,860-776-0086,653,"CT 00653-1605
(17.992983, -66.898712)"
1001550,05/25/2016 08:38:06 PM +0000,5/25/2016,3:29 p.m.,Phone,Wired,Telemarketing (including do not call and spoofing),205-490-7464,Prerecorded Voice,NA,7730,"NJ 07730
(40.424165, -74.179095)"
1182390,09/08/2016 04:26:32 PM +0000,9/7/2016,9:08 AM,Phone,Wired,Robocalls,NA,Prerecorded Voice,800-427-8540,89103,"NV 89103
(36.113047, -115.216749)"
1182153,09/08/2016 02:41:09 PM +0000,9/8/2016,9:19 a.m.,Phone,Wired,Robocalls,424-343-4669,Prerecorded Voice,424-343-4669,33449,"FL 33449-8004
(26.603832, -80.225562)"
1002455,05/26/2016 02:50:48 AM +0000,5/25/2016,7:30 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Text Message,NA,84124,"UT 84124
(40.680841, -111.808395)"
1106631,07/27/2016 07:44:50 PM +0000,7/27/2016,11:12 a.m.,Phone,Wireless (cell phone/other mobile device),Robocalls,619-330-1897,Abandoned Calls,NA,77868,"TX 77868
(30.372826, -96.050177)"
1001369,05/25/2016 07:44:58 PM +0000,5/17/2016,6:00 p.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Live Voice,505-610-0657,87002,"NM 87002
(34.618746, -106.723155)"
1031618,06/11/2016 08:05:24 PM +0000,6/11/2016,11:50 a.m.,Phone,Wired,Robocalls,NA,Prerecorded Voice,NA,98512,"WA 98512
(46.96755, -123.020941)"
1002269,05/26/2016 01:02:09 AM +0000,5/19/2016,NA,Phone,Wired,Telemarketing (including do not call and spoofing),NA,Prerecorded Voice,NA,19145,"PA 19145
(39.920491, -75.18429)"
1105843,07/27/2016 02:34:26 PM +0000,7/27/2016,9:20 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),404-341-5805,Prerecorded Voice,NA,30306,"GA 30306
(33.787478, -84.35172)"
1001835,05/25/2016 10:09:46 PM +0000,5/25/2016,3:00 PM,Phone,Wired,Telemarketing (including do not call and spoofing),860-628-9383,Live Voice,NA,6489,"CT 06489
(41.608597, -72.871619)"
1000398,05/25/2016 02:21:55 PM +0000,5/23/2016,7:15 AM,Phone,Wired,Telemarketing (including do not call and spoofing),857-240-6699,Live Voice,857-240-6699,19083,"PA 19083
(39.977505, -75.31077)"
1140646,08/16/2016 01:36:09 PM +0000,NA,NA,Phone,NA,Telemarketing (including do not call and spoofing),NA,NA,NA,54304,"WI 54304
(44.498184, -88.067821)"
1024964,06/08/2016 01:14:11 PM +0000,6/7/2016,1:35 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),320-207-5633,Live Voice,NA,17090,"PA 17090
(40.329977, -77.179542)"
1002015,05/25/2016 10:59:12 PM +0000,5/25/2016,10:29 AM,Phone,Wired,Telemarketing (including do not call and spoofing),215-398-2500,Prerecorded Voice,NA,18062,"PA 18062
(40.518028, -75.572458)"
1000335,05/25/2016 01:25:05 PM +0000,5/24/2016,2:30 p.m.,Phone,Wired,Robocalls,763-307-5755,Abandoned Calls,NA,71909,"AR 71909
(34.652444, -92.980651)"
1182284,09/08/2016 03:37:00 PM +0000,9/7/2016,7:02 p.m.,Phone,Wired,Telemarketing (including do not call and spoofing),727-330-2089,Prerecorded Voice,NA,10987,"NY 10987
(41.203671, -74.21352)"
1106787,07/27/2016 08:32:58 PM +0000,7/27/2016,2:00 PM,Phone,Wired,Telemarketing (including do not call and spoofing),479-439-6682,Abandoned Calls,479-439-6682,71635,"AR 71635
(33.134922, -91.972772)"
1001038,05/25/2016 06:05:04 PM +0000,5/25/2016,1:00 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Prerecorded Voice,720-450-9607,33437,"FL 33437
(26.513103, -80.148443)"
1182349,09/08/2016 04:11:17 PM +0000,9/8/2016,9:00 AM,Phone,Wired,Robocalls,225-289-7519,Prerecorded Voice,NA,14086,"NY 14086
(42.905593, -78.647176)"
1002036,05/25/2016 11:07:04 PM +0000,5/25/2016,4:45 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Prerecorded Voice,903-116-8844,78734,"TX 78734
(30.377001, -97.952751)"
1107278,07/27/2016 10:58:24 PM +0000,7/27/2016,5:54 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),848-208-1438,Abandoned Calls,NA,7642,"NJ 07642
(41.006798, -74.044418)"
1001008,05/25/2016 06:00:08 PM +0000,5/25/2016,11:43 a.m.,Phone,Wired,Telemarketing (including do not call and spoofing),915-217-6716,Live Voice,NA,29672,"SC 29672
(34.740858, -82.947134)"
1000854,05/25/2016 05:17:35 PM +0000,5/25/2016,11:59 a.m.,Phone,Wireless (cell phone/other mobile device),Robocalls,305-905-3934,Prerecorded Voice,NA,33174,"FL 33174
(25.762656, -80.359113)"
1001389,05/25/2016 07:48:12 PM +0000,5/25/2016,2:00 PM,Phone,Wired,Telemarketing (including do not call and spoofing),NA,Live Voice,NA,49686,"MI 49686
(44.803982, -85.549042)"
1182240,09/08/2016 03:23:13 PM +0000,9/8/2016,9:15 AM,Phone,Wired,Telemarketing (including do not call and spoofing),954-507-5863,Abandoned Calls,NA,50263,"IA 50263
(41.598307, -93.866527)"
1107714,07/28/2016 03:34:44 AM +0000,7/27/2016,3:50 p.m.,Phone,Wired,Telemarketing (including do not call and spoofing),251-219-7353,Abandoned Calls,NA,70445,"LA 70445
(30.346886, -89.927388)"
1144627,08/17/2016 10:38:04 PM +0000,8/17/2016,1:19 PM,Phone,Wired,Telemarketing (including do not call and spoofing),NA,Abandoned Calls,NA,7444,"NJ 07444
(40.96686, -74.303403)"
1107053,07/27/2016 09:45:48 PM +0000,7/27/2016,12:50 PM,Phone,Internet (VOIP),Robocalls,NA,NA,NA,21401,"MD 21401
(38.986089, -76.541982)"
1000588,05/25/2016 03:52:56 PM +0000,5/25/2016,10:32 a.m.,Phone,Wired,Telemarketing (including do not call and spoofing),213-761-7935,Live Voice,NA,47129,"IN 47129
(38.310933, -85.766413)"
1001992,05/25/2016 10:50:42 PM +0000,5/25/2016,9:40 A.M.,Phone,Wireless (cell phone/other mobile device),Robocalls,610-743-3242,Prerecorded Voice,NA,85250,"AZ 85250
(33.523543, -111.906351)"
1106891,07/27/2016 09:06:01 PM +0000,7/27/2016,11:37 AM,Phone,Wired,Telemarketing (including do not call and spoofing),206-565-9507,Prerecorded Voice,206-565-9501,75078,"TX 75078
(33.245276, -96.796127)"
1001766,05/25/2016 09:47:47 PM +0000,5/24/2016,10:25 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),609-560-1221,Prerecorded Voice,NA,8075,"NJ 08075
(40.026579, -74.951515)"
1001073,05/25/2016 06:15:46 PM +0000,5/25/2016,12:07 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Prerecorded Voice,760-509-8388,36602,"AL 36602
(30.690285, -88.039983)"
1145196,08/18/2016 04:44:48 AM +0000,7/25/2016,11:29 AM,Phone,Wired,Telemarketing (including do not call and spoofing),213-256-0504,Abandoned Calls,NA,0,"CA 00000
(18.113421, -66.163661)"
1106951,07/27/2016 09:20:31 PM +0000,7/23/2016,8:30 a.m.,Phone,Wired,Robocalls,NA,Prerecorded Voice,800-848-1949,14150,"NY 14150
(42.999597, -78.867291)"
1182313,09/08/2016 03:49:56 PM +0000,7/1/2016,NA,Phone,Internet (VOIP),Robocalls,201-308-8147,Autodialed Live Voice Call,NA,24017,"VA 24017-4830
(37.285425, -80.004561)"
1002401,05/26/2016 02:32:32 AM +0000,5/20/2016,8:27 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Abandoned Calls,860-519-8720,653,"CT 00653-1605
(17.992983, -66.898712)"
1002037,05/25/2016 11:07:11 PM +0000,5/25/2016,2:00 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Prerecorded Voice,NA,25704,"WV 25704
(38.373003, -82.509704)"
1106005,07/27/2016 04:13:51 PM +0000,7/27/2016,10:15 AM,Phone,Wired,Telemarketing (including do not call and spoofing),301-424-3141,Live Voice,NA,20868,"MD 20868
(39.122112, -76.973402)"
1002148,05/26/2016 12:00:37 AM +0000,5/25/2016,12:26 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,480-739-0931,Prerecorded Voice,NA,95662,"CA 95662
(38.685452, -121.222898)"
1105946,07/27/2016 03:44:37 PM +0000,7/27/2016,9:28 p.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),843-481-3056,Abandoned Calls,NA,77007,"TX 77007
(29.7724, -95.403851)"
1106246,07/27/2016 05:31:51 PM +0000,7/27/2016,10:20 AM,Phone,Wired,Telemarketing (including do not call and spoofing),914-425-9896,Prerecorded Voice,914-425-9896,19010,"PA 19010
(40.023593, -75.328662)"
1002141,05/25/2016 11:57:39 PM +0000,5/12/2016,3:27 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),316-625-2487,Prerecorded Voice,316-625-2487,67601,"KS 67601
(38.85847, -99.333908)"
1000576,05/25/2016 03:47:50 PM +0000,5/25/2016,9:36 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),610-743-3242,Live Voice,NA,60046,"IL 60046
(42.41234, -88.057183)"
1001997,05/25/2016 10:52:07 PM +0000,5/25/2016,5:29 P.M.,Phone,Wired,Telemarketing (including do not call and spoofing),877-366-8828,Abandoned Calls,NA,18062,"PA 18062
(40.518028, -75.572458)"
1106430,07/27/2016 06:36:04 PM +0000,7/27/2016,12:41 PM,Phone,Wired,Telemarketing (including do not call and spoofing),519-315-8813,Live Voice,NA,34232,"FL 34232
(27.322815, -82.473545)"
1107163,07/27/2016 10:18:57 PM +0000,7/27/2016,4:00 PM,Phone,Wired,Telemarketing (including do not call and spoofing),315-215-3441,Live Voice,NA,23225,"VA 23225
(37.518661, -77.508325)"
1001433,05/25/2016 07:59:13 PM +0000,5/25/2016,2:46 P.M.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),718-713-6547,Abandoned Calls,NA,11375,"NY 11375
(40.720456, -73.84577)"
1107560,07/28/2016 01:07:38 AM +0000,7/27/2016,7:00 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),941-845-9119,Live Voice,NA,50325,"IA 50325
(41.611089, -93.788951)"
1182223,09/08/2016 03:14:23 PM +0000,9/8/2016,6:30 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Prerecorded Voice,737-600-8288,83854,"ID 83854
(47.724059, -116.955403)"
1182276,09/08/2016 03:33:26 PM +0000,9/8/2016,10:22 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),803-594-4800,Text Message,NA,8048,"NJ 08048
(39.963651, -74.801879)"
1144271,08/17/2016 08:58:00 PM +0000,8/17/2016,12:25 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Prerecorded Voice,NA,90039,"CA 90039
(34.109617, -118.260085)"
1106731,07/27/2016 08:17:24 PM +0000,7/27/2016,2:52 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),201-492-9137,Prerecorded Voice,201-492-9137,32832,"FL 32832
(28.41022, -81.204336)"
1002595,05/26/2016 05:46:42 AM +0000,5/25/2016,5:30 p.m.,Phone,Wired,Telemarketing (including do not call and spoofing),NA,Live Voice,NA,36117,"AL 36117
(32.369423, -86.159596)"
1181986,09/08/2016 12:14:10 PM +0000,9/7/2016,3:29 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),229-231-3514,Abandoned Calls,NA,30052,"GA 30052
(33.824003, -83.897847)"
1182241,09/08/2016 03:23:15 PM +0000,9/8/2016,9:12 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),850-795-2670,Live Voice,NA,32504,"FL 32504
(30.48651, -87.190069)"
1182225,09/08/2016 03:15:54 PM +0000,9/8/2016,8:30 AM,Phone,Internet (VOIP),Robocalls,NA,Prerecorded Voice,484-336-0349,23234,"VA 23234
(37.453556, -77.469318)"
1106253,07/27/2016 05:35:40 PM +0000,7/20/2016,NA,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Abandoned Calls,NA,33602,"FL 33602
(27.954983, -82.457142)"
1000996,05/25/2016 05:56:10 PM +0000,5/25/2016,11:42 a.m.,Phone,Wireless (cell phone/other mobile device),Robocalls,216-323-2314,Prerecorded Voice,NA,74133,"OK 74133
(36.04226, -95.881748)"
1002008,05/25/2016 10:58:03 PM +0000,5/25/2016,5:55 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),505-443-1997,Live Voice,NA,34229,"FL 34229
(27.190084, -82.482562)"
1106280,07/27/2016 05:46:41 PM +0000,7/27/2016,9:32 a.m.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),702-337-1367,Text Message,702-337-1367,89139,"NV 89139
(36.037731, -115.215059)"
1002347,05/26/2016 02:06:47 AM +0000,5/20/2016,4:54 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,NA,Abandoned Calls,860-776-0086,653,"CT 00653-1605
(17.992983, -66.898712)"
1182259,09/08/2016 03:27:06 PM +0000,9/8/2016,9:15 AM,Phone,Wired,Telemarketing (including do not call and spoofing),909-472-4600,Live Voice,NA,42457,"KY 42457
(37.798348, -87.761479)"
1145186,08/18/2016 04:31:36 AM +0000,8/17/2016,9:28 PM,Phone,Wired,Telemarketing (including do not call and spoofing),NA,Prerecorded Voice,NA,73507,"OK 73507
(34.694776, -98.409538)"
1107108,07/27/2016 09:59:39 PM +0000,7/27/2016,4:43 PM,Phone,Wired,Telemarketing (including do not call and spoofing),919-230-9736,Prerecorded Voice,NA,33323,"FL 33323
(26.152675, -80.317756)"
1001379,05/25/2016 07:46:52 PM +0000,5/25/2016,1:37 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),401-223-3264,Live Voice,NA,38117,"TN 38117
(35.114962, -89.904174)"
1000508,05/25/2016 03:31:53 PM +0000,5/25/2016,9:17 a.m.,Phone,Wireless (cell phone/other mobile device),Robocalls,401-262-1428,Prerecorded Voice,401-262-1428,75041,"TX 75041
(32.881091, -96.646449)"
1107199,07/27/2016 10:36:50 PM +0000,7/27/2016,11:15 AM,Phone,Wired,Telemarketing (including do not call and spoofing),206-497-1534,Prerecorded Voice,NA,41011,"KY 41011-1830
(39.069116, -84.552918)"
1107064,07/27/2016 09:49:01 PM +0000,7/27/2016,9:00 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),866-937-3225,Prerecorded Voice,NA,98031,"WA 98031
(47.40561, -122.196448)"
1105900,07/27/2016 03:21:21 PM +0000,7/22/2016,12:10 PM,Phone,Wired,Robocalls,415-795-7668,Prerecorded Voice,NA,46038,"IN 46038
(39.969202, -86.012667)"
1001903,05/25/2016 10:26:14 PM +0000,3/1/2016,8:30 AM,Phone,Wired,Robocalls,317-550-5596,Abandoned Calls,NA,11795,"NY 11795
(40.711073, -73.298729)"
1001391,05/25/2016 07:48:36 PM +0000,5/25/2016,2:23 PM,Phone,Wired,Telemarketing (including do not call and spoofing),NA,Live Voice,425-412-8553,19320,"PA 19320
(39.979327, -75.82824)"
1107408,07/27/2016 11:51:15 PM +0000,7/27/2016,5:40 p.m.,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),313-209-6202,Live Voice,NA,36116,"AL 36116
(32.306606, -86.224663)"
1001224,05/25/2016 07:02:32 PM +0000,5/25/2016,12:46 PM,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),NA,Live Voice,NA,27613,"NC 27613
(35.911928, -78.710897)"
1001649,05/25/2016 09:08:42 PM +0000,5/25/2016,4:02 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,216-323-2314,Prerecorded Voice,NA,10009,"NY 10009
(40.727235, -73.978411)"
1002001,05/25/2016 10:53:34 PM +0000,5/25/2016,12:50 PM,Phone,Wired,Telemarketing (including do not call and spoofing),972-666-8436,Live Voice,972-666-8436,48189,"MI 48189
(42.416486, -83.783217)"
1002567,05/26/2016 04:39:37 AM +0000,5/25/2016,9:40 P.M.,Phone,Wired,Robocalls,800-714-8898,Abandoned Calls,NA,80301,"CO 80301
(40.04714, -105.214301)"
1106927,07/27/2016 09:16:11 PM +0000,7/27/2016,3:54 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,352-516-2512,Prerecorded Voice,NA,11501,"NY 11501
(40.747079, -73.639378)"
1106582,07/27/2016 07:25:23 PM +0000,7/27/2016,1:43 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),NA,Live Voice,NA,42701,"KY 42701
(37.706889, -85.852319)"
1106508,07/27/2016 07:02:57 PM +0000,7/27/2016,12:51 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),303-558-1485,Prerecorded Voice,303-558-1485,76022,"TX 76022
(32.83006, -97.144993)"
1182330,09/08/2016 04:02:04 PM +0000,9/8/2016,10:45 AM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),646-934-6633,Live Voice,NA,8753,"NJ 08753
(39.977424, -74.158478)"
1000694,05/25/2016 04:27:08 PM +0000,5/24/2016,7:30 p.m.,Phone,Wireless (cell phone/other mobile device),Robocalls,877-778-2578,Prerecorded Voice,NA,21220,"MD 21220
(39.342075, -76.409498)"
1001323,05/25/2016 07:35:33 PM +0000,5/25/2016,1:06 PM,Phone,Wired,Telemarketing (including do not call and spoofing),818-804-5251,Live Voice,866-799-9415,2852,"RI 02852
(41.59107, -71.459516)"
1182317,09/08/2016 03:52:09 PM +0000,9/8/2016,7:20 PM,Phone,Wireless (cell phone/other mobile device),Robocalls,213-395-9083,Prerecorded Voice,NA,11804,"NY 11804
(40.762912, -73.455212)"
1001247,05/25/2016 07:13:41 PM +0000,5/25/2016,2:00 P.M.,Phone,Wired,Robocalls,585-937-3304,Autodialed Live Voice Call,NA,11231,"NY 11231
(40.678692, -74.003047)"
1107708,07/28/2016 03:31:35 AM +0000,7/27/2016,8:00 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),209-407-5157,Live Voice,209-407-5157,88310,"NM 88310
(32.819549, -106.007549)"
1001044,05/25/2016 06:07:27 PM +0000,5/25/2016,12:00 PM,Phone,Wired,Telemarketing (including do not call and spoofing),217-481-8293,Live Voice,NA,60656,"IL 60656
(41.974566, -87.817934)"
1106324,07/27/2016 06:06:46 PM +0000,7/27/2016,NA,Phone,Wireless (cell phone/other mobile device),Robocalls,216-930-8237,Prerecorded Voice,NA,20676,"MD 20676
(38.489763, -76.536908)"
1001085,05/25/2016 06:19:34 PM +0000,5/20/2016,10:00 AM,Phone,Internet (VOIP),Telemarketing (including do not call and spoofing),855-978-5199,Live Voice,NA,29201,"SC 29201
(33.996095, -81.032056)"
1000342,05/25/2016 01:32:27 PM +0000,5/24/2016,5:59 P.M.,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),281-808-2308,Live Voice,NA,33605,"FL 33605
(27.96128, -82.429811)"
1000557,05/25/2016 03:44:25 PM +0000,5/25/2016,10:19 AM,Phone,Wireless (cell phone/other mobile device),Robocalls,212-465-9832,Prerecorded Voice,NA,8021,"NJ 08021
(39.807596, -75.000891)"
1107764,07/28/2016 04:45:06 AM +0000,7/27/2016,11:58 AM,Phone,Wired,Telemarketing (including do not call and spoofing),206-483-0022,Prerecorded Voice,206-483-0022,37377,"TN 37377
(35.17612, -85.33937)"
1002161,05/26/2016 12:09:43 AM +0000,5/25/2016,6:55 p.m.,Phone,Wireless (cell phone/other mobile device),Robocalls,216-323-2314,Prerecorded Voice,NA,32205,"FL 32205
(30.30609, -81.723012)"
1145290,08/18/2016 08:22:16 AM +0000,6/21/2016,9:28 AM,Phone,Wired,Telemarketing (including do not call and spoofing),NA,Abandoned Calls,NA,0,"CA 00000
(18.113421, -66.163661)"
1031416,06/11/2016 04:47:10 PM +0000,6/9/2016,1:00 P.M.,Phone,Wired,Robocalls,NA,Prerecorded Voice,206-451-5680,60061,"IL 60061-2312
(42.225443, -87.966147)"
1105944,07/27/2016 03:44:01 PM +0000,7/27/2016,9:45 AM,Phone,Wired,Telemarketing (including do not call and spoofing),804-681-7256,Live Voice,NA,32446,"FL 32446
(30.821756, -85.219406)"
1032001,06/12/2016 03:40:01 AM +0000,6/8/2016,3:42 PM,Phone,Wired,Telemarketing (including do not call and spoofing),507-216-4016,Prerecorded Voice,NA,94116,"CA 94116
(37.744235, -122.485994)"
1106738,07/27/2016 08:20:16 PM +0000,7/27/2016,1:00 PM,Phone,Wireless (cell phone/other mobile device),Telemarketing (including do not call and spoofing),949-009-0302,Prerecorded Voice,949-009-0302,67601,"KS 67601
(38.85847, -99.333908)"
